CustomerID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Avg_Order_Value
14098,37,1,147.35,104,21,147.35
14099,16,11,3104.17,2179,167,282.1972727272727
14100,138,1,194.9,64,24,194.9
14101,74,6,5976.79,6942,15,996.1316666666667
14102,5,5,1360.28,961,35,272.056
14104,155,2,216.20999999999998,72,21,108.10499999999999
14105,239,1,1266.23,800,74,1266.23
14107,52,7,2703.23,1793,61,386.17571428571426
14108,31,2,597.91,381,33,298.955
14109,73,1,144.2,88,9,144.2
14110,4,12,5683.15,2445,94,473.5958333333333
14111,14,4,692.85,458,10,173.2125
14112,23,7,2915.15,1651,117,416.45
14113,4,4,1840.42,745,26,460.105
14114,274,2,386.53,101,15,193.265
14116,20,5,1382.74,707,61,276.548
14117,144,1,90.0,72,3,90.0
14121,4,4,2780.15,2082,148,695.0375
14124,84,1,419.58000000000004,1618,4,419.58000000000004
14125,11,3,2740.43,1640,159,913.4766666666666
14126,8,3,706.1300000000001,508,14,235.3766666666667
14127,123,3,709.71,321,39,236.57000000000002
14128,61,2,637.5,564,40,318.75
14129,2,5,1123.8600000000001,592,31,224.77200000000002
14130,319,1,483.86,258,66,483.86
14132,2,11,3586.0299999999997,3368,100,326.00272727272727
14133,130,3,605.64,348,25,201.88
14135,2,15,4690.31,3850,95,312.68733333333336
14138,2,2,982.3800000000001,610,40,491.19000000000005
14139,46,1,415.82,510,26,415.82
14140,4,2,935.05,811,60,467.525
14141,3,4,915.13,355,27,228.7825
14142,373,1,311.81,313,22,311.81
14143,134,1,115.8,30,7,115.8
14145,47,4,3742.2,756,6,935.55
14146,9,5,4191.0,2437,183,838.2
14147,78,2,483.4,108,4,241.7
14148,234,1,157.2,16,3,157.2
14149,221,1,446.62,218,28,446.62
14150,36,2,658.64,496,23,329.32
14152,75,2,621.29,711,47,310.645
14154,239,2,1345.62,465,52,672.81
14155,266,1,118.75,25,6,118.75
14156,10,55,117379.63,57885,714,2134.175090909091
14157,20,2,432.88,284,45,216.44
14158,40,1,507.66,781,41,507.66
14159,20,11,4693.01,4408,501,426.6372727272728
14161,216,3,1110.52,455,87,370.17333333333335
14162,174,2,289.36,142,25,144.68
14163,87,4,2445.91,893,36,611.4775
14164,71,2,1631.77,1033,28,815.885
14165,276,1,122.53999999999999,54,23,122.53999999999999
14167,39,4,574.84,150,27,143.71
14171,98,1,363.79,167,57,363.79
14173,11,4,450.84,150,28,112.71
14174,33,1,134.46,94,26,134.46
14175,60,3,3222.3,1515,139,1074.1000000000001
14176,297,4,576.9000000000001,209,28,144.22500000000002
14177,86,4,559.41,205,37,139.8525
14178,9,7,1620.93,1505,191,231.5614285714286
14179,41,2,719.78,330,135,359.89
14180,11,25,4748.52,719,112,189.94080000000002
14184,67,1,452.89,127,24,452.89
14185,331,1,197.65,6,3,197.65
14188,31,6,2054.36,1162,34,342.3933333333334
14189,2,15,4654.08,3937,176,310.272
14191,2,13,4684.76,3662,145,360.36615384615385
14193,68,2,853.39,445,35,426.695
14194,5,21,11349.52,5840,269,540.4533333333334
14195,202,2,1012.0,760,7,506.0
14196,107,1,335.52,142,6,335.52
14198,18,4,701.4,290,35,175.35
14199,218,1,185.39999999999998,28,2,185.39999999999998
14201,60,7,747.44,590,32,106.77714285714286
14204,2,1,161.03,82,36,161.03
14205,17,2,466.7,204,23,233.35
14206,239,1,328.15999999999997,276,20,328.15999999999997
14208,95,1,151.74,114,10,151.74
14209,11,6,2073.43,691,55,345.57166666666666
14210,106,6,1905.8400000000001,760,66,317.64000000000004
14211,53,9,2241.1,1242,87,249.0111111111111
14212,90,1,1070.48,1152,9,1070.48
14214,31,5,1004.38,751,64,200.876
14215,12,6,1789.72,1358,98,298.2866666666667
14216,3,4,1839.3,594,47,459.825
14217,2,17,2004.98,689,78,117.94
14218,43,1,169.48000000000002,160,12,169.48000000000002
14219,4,1,89.94,78,7,89.94
14220,247,2,632.4,272,21,316.2
14221,42,9,3432.8,2191,123,381.4222222222222
14222,177,1,683.17,607,41,683.17
14223,92,3,991.13,585,50,330.37666666666667
14224,110,4,1050.12,514,105,262.53
14226,29,5,2232.19,1308,64,446.438
14227,26,10,3350.96,1820,117,335.096
14229,52,3,1547.2,610,29,515.7333333333333
14231,184,3,925.71,409,47,308.57
14232,43,5,2048.07,1941,81,409.61400000000003
14233,49,4,1462.72,680,30,365.68
14234,22,4,775.46,963,122,193.865
14235,75,5,3144.86,1959,65,628.972
14236,81,2,490.86,310,15,245.43
14237,373,1,161.0,38,9,161.0
14238,326,1,146.85,111,8,146.85
14239,43,11,2380.85,993,83,216.4409090909091
14240,30,2,890.34,418,37,445.17
14241,184,1,213.70000000000002,146,10,213.70000000000002
14242,235,2,280.55,123,13,140.275
14243,9,10,2588.77,1221,99,258.877
14245,220,2,1693.45,976,107,846.725
14246,111,3,1474.06,804,57,491.3533333333333
14247,278,1,136.76999999999998,47,19,136.76999999999998
14248,318,1,302.58,102,8,302.58
14250,7,3,1904.05,1200,94,634.6833333333333
14251,2,5,2879.7000000000003,1674,37,575.94
14256,260,2,969.0600000000001,414,51,484.53000000000003
14257,64,5,3099.7200000000003,1682,88,619.9440000000001
14258,9,9,12669.98,7100,58,1407.7755555555555
14259,142,1,120.0,68,5,120.0
14261,51,2,1163.45,406,52,581.725
14262,8,8,2618.23,1645,87,327.27875
14264,155,2,333.97,70,15,166.985
14265,109,2,530.18,330,31,265.09
14267,163,3,1516.24,530,25,505.41333333333336
14270,332,1,492.65000000000003,197,29,492.65000000000003
14271,226,1,112.32,88,10,112.32
14272,74,2,437.96,599,33,218.98
14273,51,4,559.97,264,22,139.9925
14276,99,3,1119.74,744,52,373.24666666666667
14277,15,3,4216.2,1984,195,1405.3999999999999
14280,197,1,134.04,52,8,134.04
14282,3,15,3729.34,2668,70,248.62266666666667
14284,31,2,595.25,161,24,297.625
14285,21,4,1910.01,541,18,477.5025
14286,24,3,4628.75,4338,220,1542.9166666666667
14287,8,3,176.63,261,9,58.876666666666665
14288,213,1,426.6,188,16,426.6
14289,9,6,911.26,292,33,151.87666666666667
14290,11,5,2314.65,915,89,462.93
14291,2,11,3883.25,2749,145,353.02272727272725
14292,8,9,4871.93,1663,64,541.3255555555556
14293,3,4,1046.56,709,51,261.64
14295,40,1,166.20000000000002,84,5,166.20000000000002
14297,18,4,1305.33,865,48,326.3325
14298,8,44,51527.3,58343,884,1171.075
14299,8,9,3965.62,2149,94,440.6244444444444
14300,19,1,43.2,32,3,43.2
14301,117,1,640.14,606,13,640.14
14304,223,1,383.45,139,17,383.45
14305,71,3,1858.96,1089,96,619.6533333333333
14306,51,2,2093.32,1075,33,1046.66
14307,89,6,2995.72,2058,150,499.28666666666663
14309,8,9,2352.53,1633,74,261.39222222222224
14311,243,1,310.26,146,20,310.26
14312,47,6,1611.59,1012,74,268.5983333333333
14314,107,1,120.0,296,8,120.0
14315,45,6,2481.13,1021,64,413.5216666666667
14317,65,1,508.58000000000004,255,24,508.58000000000004
14320,207,2,477.79,325,29,238.895
14321,11,5,1530.75,2406,111,306.15
14323,115,2,605.0600000000001,350,32,302.53000000000003
14326,242,1,183.85,103,8,183.85
14327,163,1,311.65,139,12,311.65
14329,17,7,5014.84,3095,218,716.4057142857143
14331,124,2,462.65999999999997,252,27,231.32999999999998
14332,23,3,866.31,481,22,288.77
14333,68,1,415.2,58,15,415.2
14334,17,8,2552.21,1731,98,319.02625
14335,16,2,468.26,379,55,234.13
14336,17,4,1614.91,1759,77,403.7275
14338,161,2,588.22,335,30,294.11
14339,243,1,309.52,168,14,309.52
14340,219,1,134.7,58,6,134.7
14341,45,8,2182.28,1403,109,272.785
14342,21,4,668.5600000000001,347,18,167.14000000000001
14344,127,8,889.9300000000001,477,56,111.24125000000001
14345,39,1,108.97999999999999,50,6,108.97999999999999
14346,121,2,1021.58,605,55,510.79
14348,260,1,409.57,183,18,409.57
14349,10,1,133.5,86,31,133.5
14350,274,1,282.93,183,18,282.93
14351,165,1,51.0,12,1,51.0
14352,157,4,1078.96,538,44,269.74
14353,215,1,90.6,64,6,90.6
14354,6,2,163.62,210,9,81.81
14355,366,1,174.4,92,11,174.4
14356,80,2,701.23,277,33,350.615
14357,43,1,225.77,148,39,225.77
14359,19,3,912.18,371,44,304.06
14360,32,4,2128.23,1151,104,532.0575
14362,22,1,161.2,100,37,161.2
14364,109,8,3717.35,1967,61,464.66875
14367,8,16,9261.52,4438,270,578.845
14368,320,1,155.0,36,8,155.0
14371,295,1,100.5,34,4,100.5
14373,358,1,76.55,17,4,76.55
14375,185,1,257.68,194,57,257.68
14377,191,2,617.05,219,11,308.525
14379,44,2,348.1,292,39,174.05
14381,52,1,202.68,146,56,202.68
14382,26,1,626.0699999999999,1237,121,626.0699999999999
14383,38,3,1247.69,817,49,415.8966666666667
14385,9,3,202.11,159,13,67.37
14386,297,1,142.4,54,7,142.4
14387,33,3,1770.56,819,125,590.1866666666666
14388,10,8,3212.84,1941,124,401.605
14389,65,2,1043.46,729,33,521.73
14390,10,9,4652.82,2136,135,516.98
14393,218,1,67.95,13,5,67.95
14395,2,9,3507.71,1693,181,389.74555555555554
14396,65,2,487.99,225,71,243.995
14397,3,19,2612.96,1890,18,137.52421052631578
14400,149,1,574.7,454,25,574.7
14401,4,13,4051.48,4507,113,311.6523076923077
14403,130,4,1475.81,519,17,368.9525
14404,34,6,1474.32,839,70,245.72
14406,119,1,156.75,77,8,156.75
14407,107,6,2157.73,1415,67,359.62166666666667
14408,11,7,2606.53,1616,60,372.3614285714286
14409,71,6,2059.4500000000003,1230,40,343.24166666666673
14410,92,9,1105.07,571,153,122.78555555555555
14411,311,1,1063.0,196,14,1063.0
14412,43,2,770.03,786,43,385.015
14413,362,1,122.7,68,22,122.7
14414,92,7,1496.98,2512,79,213.8542857142857
14415,1,13,5900.28,3011,283,453.86769230769227
14416,22,2,490.22,326,13,245.11
14418,4,3,1937.25,1711,114,645.75
14419,11,6,1058.06,487,112,176.34333333333333
14420,99,1,387.52,334,29,387.52
14421,57,2,813.11,365,25,406.555
14422,1,6,4263.64,2906,189,710.6066666666667
14423,218,1,265.2,120,3,265.2
14424,18,1,322.08,48,1,322.08
14426,24,10,4481.67,2699,183,448.16700000000003
14427,50,2,363.34000000000003,228,16,181.67000000000002
14428,7,5,1244.83,436,108,248.96599999999998
14431,303,1,470.36,130,17,470.36
14432,10,6,2255.51,2070,256,375.91833333333335
14434,22,6,1372.8,368,3,228.79999999999998
14436,99,1,89.06,129,9,89.06
14437,366,1,63.0,60,5,63.0
14438,306,1,131.9,82,9,131.9
14439,320,1,2661.24,526,32,2661.24
14440,8,5,2357.6800000000003,588,33,471.53600000000006
14441,1,4,1712.89,446,43,428.2225
14442,205,2,1589.82,482,58,794.91
14443,54,4,1420.2,938,84,355.05
14446,1,4,1039.58,933,233,259.895
14447,19,5,1163.23,571,54,232.64600000000002
14448,9,2,375.35,104,20,187.675
14449,19,4,907.1,757,201,226.775
14450,181,3,483.25,241,32,161.08333333333334
14451,60,2,662.59,389,86,331.295
14452,11,2,264.44,119,55,132.22
14453,190,1,119.93,49,22,119.93
14456,5,9,3062.4,2908,580,340.26666666666665
14457,311,1,113.64,88,4,113.64
14459,155,1,1837.92,760,37,1837.92
14460,110,3,434.34,881,14,144.78
14461,148,3,2103.06,766,173,701.02
14462,66,11,2004.02,964,150,182.18363636363637
14463,98,3,529.62,179,6,176.54
14465,247,3,1058.6200000000001,405,107,352.8733333333334
14466,29,7,2272.4,1006,35,324.62857142857143
14467,18,4,598.76,278,67,149.69
14470,12,2,461.19,193,43,230.595
14472,104,8,1936.84,1160,153,242.105
14473,74,2,234.34000000000003,88,7,117.17000000000002
14474,46,1,547.66,140,29,547.66
14475,72,3,925.85,447,35,308.6166666666667
14476,257,1,215.7,132,17,215.7
14477,20,4,1309.6,720,7,327.4
14479,254,2,316.25,117,18,158.125
14480,11,1,279.05,143,13,279.05
14481,165,2,636.51,489,25,318.255
14482,18,6,2068.15,1646,110,344.69166666666666
14483,282,1,137.1,97,9,137.1
14484,50,1,321.92,210,14,321.92
14485,39,1,165.75,71,44,165.75
14487,27,6,1196.33,735,112,199.38833333333332
14488,68,1,1064.28,799,46,1064.28
14489,207,1,463.38,299,30,463.38
14491,175,2,340.93,139,17,170.465
14493,7,5,2383.2400000000002,1285,95,476.648
14494,26,1,139.56,92,7,139.56
14495,51,2,123.8,62,6,61.9
14496,312,2,538.8100000000001,159,16,269.40500000000003
14497,309,1,475.37,235,29,475.37
14498,43,5,1957.32,1098,162,391.464
14499,26,3,815.32,501,146,271.77333333333337
14500,88,3,356.85,117,6,118.95
14501,184,2,251.21,161,9,125.605
14502,20,11,2470.67,1498,368,224.60636363636365
14503,3,6,3543.26,2004,113,590.5433333333334
14504,47,4,673.26,308,85,168.315
14505,17,8,5905.64,2759,540,738.205
14506,17,5,2012.17,730,204,402.434
14507,24,6,1383.18,600,79,230.53
14508,22,2,276.42,131,52,138.21
14511,11,5,1314.81,784,53,262.962
14512,188,2,275.28,122,19,137.64
14513,101,3,455.59000000000003,361,11,151.86333333333334
14514,61,3,1055.35,589,65,351.7833333333333
14515,18,6,2102.09,1134,68,350.34833333333336
14517,33,2,330.45,91,17,165.225
14518,64,1,174.37,278,16,174.37
14520,2,2,270.6,146,3,135.3
14522,24,4,974.54,525,15,243.635
14523,108,1,241.09,251,12,241.09
14524,32,9,1867.68,676,161,207.52
14525,20,9,4332.2,2696,217,481.35555555555555
14527,3,55,8508.82,2089,330,154.7058181818182
14528,37,1,364.21999999999997,278,18,364.21999999999997
14529,60,3,620.04,348,177,206.67999999999998
14530,26,6,2925.91,1410,140,487.65166666666664
14532,236,4,932.85,284,45,233.2125
14533,25,7,1949.72,4019,53,278.5314285714286
14534,3,18,4447.05,2047,331,247.05833333333334
14535,60,3,2864.19,1831,280,954.73
14536,260,1,171.8,40,18,171.8
14537,58,1,355.56,120,10,355.56
14538,65,2,388.25,155,19,194.125
14539,16,2,537.48,428,31,268.74
14540,10,3,996.26,421,64,332.08666666666664
14541,59,8,1461.65,647,71,182.70625
14542,186,1,103.25,19,5,103.25
14543,29,16,3630.33,679,43,226.895625
14544,24,2,2024.45,1543,97,1012.225
14546,5,5,2578.09,1317,250,515.618
14547,4,8,4007.54,2668,198,500.9425
14548,151,2,652.8,256,2,326.4
14549,311,1,289.24,136,56,289.24
14550,11,2,765.62,394,38,382.81
14551,18,2,186.23,106,9,93.115
14552,152,1,165.07,91,57,165.07
14553,19,5,859.27,493,103,171.85399999999998
14554,10,4,2381.04,1478,147,595.26
14555,57,2,324.14,130,18,162.07
14557,85,1,788.38,510,16,788.38
14560,7,22,2237.77,1260,39,101.71681818181818
14561,76,3,1080.76,1014,67,360.25333333333333
14562,4,18,5074.77,1834,187,281.9316666666667
14565,96,4,3099.12,1540,111,774.78
14566,111,1,1432.0,800,4,1432.0
14567,57,2,1530.3600000000001,412,33,765.1800000000001
14569,1,1,227.39,79,10,227.39
14570,281,2,218.06,95,29,109.03
14572,3,7,2832.84,1428,190,404.6914285714286
14573,180,9,1653.42,544,127,183.71333333333334
14576,372,1,35.400000000000006,12,1,35.400000000000006
14577,13,4,859.71,353,86,214.9275
14578,3,1,168.63,240,24,168.63
14581,17,1,138.6,217,16,138.6
14582,41,1,114.11,73,6,114.11
14583,6,5,1052.55,792,243,210.51
14584,169,4,1042.26,383,68,260.565
14585,50,1,157.05,91,29,157.05
14586,277,1,237.36,444,19,237.36
14587,19,9,1601.14,761,170,177.90444444444447
14589,372,1,39.75,5,3,39.75
14591,15,4,1447.14,1297,138,361.785
14592,35,3,570.46,415,132,190.15333333333334
14593,22,3,617.99,332,127,205.99666666666667
14594,7,2,379.83,185,48,189.915
14595,20,6,1740.6,978,94,290.09999999999997
14597,11,2,883.15,577,45,441.575
14598,44,1,221.97,189,49,221.97
14600,306,1,393.33000000000004,125,25,393.33000000000004
14601,11,1,213.96,168,7,213.96
14603,275,1,660.0,400,2,660.0
14606,1,93,12156.65,6224,819,130.71666666666667
14607,16,14,16569.5,11766,38,1183.5357142857142
14608,4,4,1785.15,437,8,446.2875
14609,72,4,601.56,7026,2,150.39
14616,243,3,406.08000000000004,104,2,135.36
14618,9,3,553.44,264,10,184.48000000000002
14619,246,1,394.44,152,20,394.44
14620,206,2,412.78000000000003,214,26,206.39000000000001
14621,1,5,1788.3600000000001,993,80,357.672
14622,185,1,320.58000000000004,146,21,320.58000000000004
14623,32,5,889.25,419,108,177.85
14624,57,2,225.85,162,13,112.925
14625,196,2,899.63,335,51,449.815
14626,24,4,2791.27,1403,108,697.8175
14628,91,2,671.96,272,22,335.98
14629,4,2,959.01,380,133,479.505
14631,51,3,1006.98,622,38,335.66
14632,263,1,114.56,96,8,114.56
14633,266,1,344.90000000000003,96,20,344.90000000000003
14636,36,2,609.85,241,27,304.925
14638,51,1,443.6,166,16,443.6
14639,52,6,2984.49,1431,138,497.41499999999996
14640,24,6,2125.08,886,87,354.18
14641,22,1,110.46,90,7,110.46
14642,59,1,96.12,76,2,96.12
14643,170,2,693.8100000000001,815,30,346.90500000000003
14644,68,2,830.76,258,26,415.38
14645,157,2,597.09,381,28,298.545
14646,2,73,280206.02,196915,700,3838.4386301369864
14647,201,1,243.22,95,24,243.22
14649,5,4,1417.29,1018,148,354.3225
14651,67,2,654.6,344,95,327.3
14652,77,1,114.18,53,29,114.18
14653,1,7,1947.55,950,154,278.2214285714286
14655,8,4,1932.23,1089,35,483.0575
14656,169,2,291.05,120,73,145.525
14657,18,4,848.22,466,103,212.055
14658,5,2,247.15,47,27,123.575
14659,9,9,2529.93,1195,147,281.1033333333333
14660,87,2,285.74,228,24,142.87
14661,27,1,107.95,35,4,107.95
14662,29,4,771.17,602,143,192.7925
14664,20,2,637.89,466,78,318.945
14665,61,5,1835.7,740,63,367.14
14666,24,1,195.25,161,14,195.25
14667,11,25,9241.2,5385,354,369.648
14669,242,3,1269.99,775,158,423.33
14670,280,2,411.53,337,107,205.765
14672,235,2,765.55,454,58,382.775
14673,3,5,1736.4,1004,39,347.28000000000003
14675,16,1,604.75,341,93,604.75
14676,31,6,2548.2400000000002,2500,29,424.7066666666667
14680,25,16,28754.11,13476,73,1797.131875
14681,71,3,498.95,76,6,166.31666666666666
14682,188,2,52.0,80,1,26.0
14684,26,5,1236.28,853,231,247.256
14687,107,1,628.38,470,15,628.38
14688,8,21,5630.87,3621,148,268.13666666666666
14689,209,1,112.8,76,13,112.8
14690,44,2,371.7,170,40,185.85
14691,31,5,2114.33,707,50,422.866
14692,137,4,591.55,265,53,147.8875
14693,265,1,172.9,34,8,172.9
14696,4,7,2078.95,1630,117,296.99285714285713
14697,218,2,188.60999999999999,181,22,94.30499999999999
14698,2,5,1250.76,615,148,250.152
14699,214,1,109.13000000000001,77,8,109.13000000000001
14700,32,3,2235.3,1342,80,745.1
14701,11,9,2549.37,932,268,283.2633333333333
14702,1,17,3292.14,1454,196,193.65529411764706
14703,15,1,318.17,183,22,318.17
14704,11,9,1546.91,1082,288,171.8788888888889
14705,199,1,179.0,100,1,179.0
14708,3,3,1126.37,621,25,375.45666666666665
14709,15,13,4921.04,2484,71,378.54153846153844
14710,14,4,606.13,378,124,151.5325
14711,10,11,2868.8,978,221,260.8
14712,29,3,917.07,315,21,305.69
14713,9,11,2666.36,1615,146,242.39636363636365
14714,24,1,160.19,229,10,160.19
14715,25,4,867.38,521,60,216.845
14716,43,2,329.68,604,46,164.84
14719,2,5,1602.13,1032,177,320.42600000000004
14720,6,3,663.81,219,34,221.26999999999998
14722,147,1,187.92000000000002,120,28,187.92000000000002
14723,10,6,1158.3,695,193,193.04999999999998
14725,25,1,718.08,593,45,718.08
14727,274,1,268.58,62,10,268.58
14729,374,1,313.49,197,69,313.49
14730,1,8,2005.06,1132,317,250.6325
14731,47,3,380.02,256,38,126.67333333333333
14732,8,8,2702.4900000000002,1405,105,337.81125000000003
14733,16,12,9585.91,3764,102,798.8258333333333
14735,4,32,6065.69,2264,99,189.5528125
14737,4,3,1164.55,345,15,388.18333333333334
14738,43,7,1314.45,601,39,187.77857142857144
14739,4,7,3902.28,3820,47,557.4685714285714
14740,197,3,1448.21,735,85,482.7366666666667
14741,12,6,1400.34,841,35,233.39
14744,16,7,1099.98,627,21,157.14000000000001
14745,113,5,1220.26,1038,46,244.052
14747,249,1,328.2,84,18,328.2
14748,29,5,1415.75,1223,87,283.15
14752,44,1,389.64,260,5,389.64
14753,87,1,563.15,211,30,563.15
14754,45,2,638.05,486,38,319.025
14755,10,11,5010.28,2219,128,455.47999999999996
14756,15,1,738.96,416,38,738.96
14757,75,1,420.5,160,19,420.5
14758,145,4,1484.06,419,54,371.015
14759,5,3,1625.97,569,92,541.99
14760,297,1,89.2,40,5,89.2
14761,59,2,255.9,118,11,127.95
14762,264,1,300.52,341,21,300.52
14764,47,1,278.3,190,6,278.3
14765,29,3,254.11,135,38,84.70333333333333
14766,8,6,2473.37,1349,111,412.2283333333333
14768,17,2,192.60000000000002,52,4,96.30000000000001
14769,3,8,10674.75,7436,718,1334.34375
14770,232,2,876.42,490,49,438.21
14772,112,1,139.26,82,9,139.26
14775,58,3,1011.9,1174,57,337.3
14776,51,11,2538.3,3134,44,230.75454545454548
14778,127,2,730.86,306,34,365.43
14779,281,3,386.15,84,40,128.71666666666667
14780,55,2,447.68,310,26,223.84
14782,320,1,200.10000000000002,114,6,200.10000000000002
14784,26,2,289.99,237,15,144.995
14785,10,2,77.4,84,2,38.7
14788,7,2,679.4399999999999,421,26,339.71999999999997
14789,29,1,197.64,116,6,197.64
14790,17,4,745.06,699,30,186.265
14792,64,1,6.2,2,2,6.2
14793,21,1,228.99,91,14,228.99
14794,3,7,1319.91,673,68,188.55857142857144
14795,166,1,131.45000000000002,17,6,131.45000000000002
14796,1,17,8022.49,6025,403,471.9111764705882
14798,53,3,173.74,150,11,57.913333333333334
14799,51,1,157.7,146,13,157.7
14800,48,12,4339.74,3655,246,361.645
14801,61,1,193.14,175,56,193.14
14803,162,3,845.55,370,35,281.84999999999997
14804,9,1,353.27,121,12,353.27
14805,15,4,554.65,115,30,138.6625
14806,75,1,193.39000000000001,330,11,193.39000000000001
14808,40,8,2741.17,2147,176,342.64625
14810,41,11,2087.88,1016,106,189.80727272727273
14813,370,2,155.43,67,25,77.715
14815,37,2,778.5,744,53,389.25
14816,197,1,271.85,5,4,271.85
14817,200,2,1110.34,655,52,555.17
14818,74,3,657.8,324,41,219.26666666666665
14819,64,2,272.07,109,13,136.035
14820,21,4,507.29,253,24,126.8225
14821,367,1,48.800000000000004,20,2,48.800000000000004
14823,180,3,321.43,88,56,107.14333333333333
14824,10,4,1127.71,525,19,281.9275
14825,4,12,2226.91,991,82,185.57583333333332
14828,197,3,2139.76,2172,17,713.2533333333334
14829,29,4,697.55,452,39,174.3875
14830,53,1,197.13,169,39,197.13
14834,18,6,1720.3,734,43,286.71666666666664
14836,10,3,102.44999999999999,45,5,34.15
14837,90,4,1649.5,1436,96,412.375
14840,268,1,62.85,31,4,62.85
14841,53,6,3295.76,1778,103,549.2933333333334
14842,44,4,2824.69,1166,128,706.1725
14844,64,4,3189.81,1833,87,797.4525
14847,149,1,309.4,120,13,309.4
14849,22,25,7930.54,5694,159,317.2216
14850,312,1,325.75,293,21,325.75
14851,23,2,511.35,325,28,255.675
14852,58,6,2836.69,1747,96,472.7816666666667
14853,24,2,475.8,82,8,237.9
14854,78,7,2759.83,1832,110,394.26142857142855
14855,119,2,645.65,267,13,322.825
14856,36,3,1311.3799999999999,714,65,437.1266666666666
14857,60,2,1173.12,464,58,586.56
14859,13,4,1353.74,671,47,338.435
14860,19,1,170.32,232,11,170.32
14861,52,1,125.79,117,6,125.79
14862,26,2,841.1999999999999,772,47,420.59999999999997
14863,29,1,266.76,132,11,266.76
14865,7,2,52.2,108,4,26.1
14866,11,12,14389.9,6752,30,1199.1583333333333
14867,186,3,710.28,328,31,236.76
14868,3,8,2953.59,1405,96,369.19875
14869,9,2,725.7,550,66,362.85
14870,262,1,327.25,119,13,327.25
14871,3,4,522.38,185,68,130.595
14873,210,1,519.68,168,28,519.68
14875,108,2,1465.3200000000002,558,46,732.6600000000001
14878,13,9,1485.54,802,62,165.06
14880,77,3,706.19,373,45,235.39666666666668
14881,20,1,255.4,316,17,255.4
14882,27,2,589.7,158,6,294.85
14883,19,6,761.59,790,39,126.93166666666667
14885,132,1,765.3199999999999,724,15,765.3199999999999
14886,253,1,364.8,160,18,364.8
14887,79,1,1862.0,1100,6,1862.0
14888,207,1,369.2,184,20,369.2
14889,336,1,135.9,90,10,135.9
14890,254,1,125.65,51,7,125.65
14891,148,2,554.38,505,30,277.19
14893,10,2,1237.8500000000001,799,72,618.9250000000001
14894,85,1,655.75,265,23,655.75
14895,8,20,11138.710000000001,4851,273,556.9355
14896,205,2,468.77000000000004,279,43,234.38500000000002
14897,8,4,1366.38,468,43,341.595
14898,23,6,1303.52,1020,86,217.25333333333333
14901,11,9,1421.29,661,73,157.92111111111112
14902,26,1,332.66,218,20,332.66
14903,21,5,2810.63,1536,227,562.126
14904,2,2,1025.44,1985,66,512.72
14905,158,2,616.15,287,14,308.075
14907,3,7,3501.1,1691,125,500.15714285714284
14908,74,1,277.8,132,9,277.8
14910,3,4,434.35,238,25,108.5875
14911,1,201,143825.06,80265,1787,715.5475621890547
14912,17,2,867.85,971,21,433.925
14913,36,4,1227.43,1743,76,306.8575
14915,91,2,307.48,112,12,153.74
14916,71,4,1268.98,1136,72,317.245
14918,116,2,1610.15,675,39,805.075
14920,213,2,977.77,509,57,488.885
14921,30,2,1316.07,953,78,658.035
14923,51,1,749.1,418,44,749.1
14924,246,1,310.05,64,10,310.05
14929,32,1,223.88,136,11,223.88
14930,109,3,2372.86,1166,116,790.9533333333334
14931,5,5,1257.68,417,30,251.536
14932,366,1,363.53,80,17,363.53
14934,82,2,1890.94,1042,68,945.47
14935,297,1,1784.71,935,10,1784.71
14936,34,8,8137.02,4085,210,1017.1275
14937,57,3,1621.88,484,33,540.6266666666667
14944,30,12,5900.25,2815,101,491.6875
14946,14,1,100.9,22,3,100.9
14947,72,2,290.82,179,14,145.41
14948,23,6,1101.97,673,56,183.66166666666666
14950,19,1,371.2,136,19,371.2
14951,79,1,311.69,311,20,311.69
14952,60,11,8099.49,3355,117,736.3172727272727
14953,25,1,289.82,225,54,289.82
14954,12,1,336.17,127,75,336.17
14957,253,1,58.49,34,12,58.49
14958,147,3,499.68,129,33,166.56
14959,64,4,695.42,494,37,173.855
14960,8,2,221.27,221,23,110.635
14961,11,9,7044.68,3708,193,782.7422222222223
14962,271,1,126.7,44,5,126.7
14963,10,5,1487.8,1176,149,297.56
14964,247,1,206.21,143,13,206.21
14965,96,2,599.0,365,80,299.5
14966,15,1,191.32,187,35,191.32
14967,50,1,463.8,140,6,463.8
14968,30,1,147.59,127,37,147.59
14970,68,4,1592.06,250,24,398.015
14971,35,3,1116.57,644,144,372.19
14972,128,1,114.77,28,18,114.77
14973,107,3,1314.45,369,29,438.15000000000003
14974,37,1,114.39,44,17,114.39
14975,57,1,279.94,380,11,279.94
14976,57,7,790.86,234,47,112.98
14978,72,5,1931.42,525,136,386.284
14981,246,1,102.12,97,8,102.12
14984,19,2,213.27,60,37,106.635
14985,198,2,296.75,260,78,148.375
14987,16,2,326.4,128,2,163.2
14988,212,1,334.54,141,40,334.54
14995,39,2,233.23000000000002,103,53,116.61500000000001
14997,46,3,546.1999999999999,1120,25,182.06666666666663
14998,170,2,429.87,270,70,214.935
15000,48,1,490.52,218,76,490.52
15002,116,4,1641.76,862,93,410.44
15004,147,1,1246.32,630,154,1246.32
15005,16,28,6316.57,4247,360,225.5917857142857
15006,51,1,502.09,302,121,502.09
15007,159,1,156.91,69,12,156.91
