CustomerID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Avg_Order_Value,Cluster,PCA1,PCA2,Segment
15047,270,1,343.62,222,22,343.62,0,-1.4298254153973013,1.0969304090141951,VIP Customers
15048,65,4,384.05,195,86,96.0125,0,-0.761488065406133,-1.2986404834426546,VIP Customers
15049,274,1,121.17000000000002,63,3,121.17000000000002,0,-2.7933494909892214,-0.158079939405691,VIP Customers
15050,25,3,1782.09,1224,68,594.03,1,1.2443741366767505,0.7342654808649829,Loyal Customers
15051,23,3,1391.61,1011,130,463.86999999999995,1,1.2634880563010762,0.2516399249676874,Loyal Customers
15052,319,1,215.78,82,27,215.78,0,-2.1704977181142135,0.5115153685883487,VIP Customers
15053,5,3,697.79,986,49,232.59666666666666,1,0.680430788581361,-0.8249668416542041,Loyal Customers
15054,12,2,302.1,198,105,151.05,0,-0.5165781164829576,-1.2553720491222287,VIP Customers
15057,275,2,1489.5,668,25,744.75,0,0.1202729221815273,1.974193706236984,VIP Customers
15058,25,11,2124.9900000000002,1069,199,193.18090909090913,1,2.063454746533948,-1.2598432940980102,Loyal Customers
15059,41,9,1337.72,604,161,148.63555555555556,1,1.1779009339499114,-1.2824140374444888,Loyal Customers
15060,8,4,303.09,263,81,75.7725,0,-0.3906998905664288,-2.236130671167996,VIP Customers
15061,4,48,54534.14,28920,70,1136.1279166666666,1,5.969699701195611,0.29721881297039277,Loyal Customers
15062,71,4,987.86,763,47,246.965,0,0.2891450290562371,0.03989794779335526,VIP Customers
15063,213,1,370.79999999999995,56,5,370.79999999999995,0,-1.8633944578906911,0.9855788759485876,VIP Customers
15065,38,4,3158.13,1383,148,789.5325,1,2.0200282184673464,0.9387945952260971,Loyal Customers
15066,53,1,893.59,317,42,893.59,0,-0.05905492083505313,1.5776503546799734,VIP Customers
15067,78,3,1744.76,954,82,581.5866666666667,1,0.9334372244581182,1.049122605900802,Loyal Customers
15068,46,2,553.36,364,96,276.68,0,-0.16246252800265584,-0.022314256202175052,VIP Customers
15069,179,1,1109.53,520,70,1109.53,0,0.12094733493147271,2.2419269993282915,VIP Customers
15070,373,1,106.2,36,1,106.2,0,-3.173913515008908,-0.2508539117633405,VIP Customers
15071,94,2,982.07,269,25,491.035,0,-0.2791085889278169,1.0185798853856463,VIP Customers
15073,10,3,1043.41,491,31,347.80333333333334,1,0.5383978637679954,-0.18836394720518745,Loyal Customers
15074,105,1,748.87,455,41,748.87,0,-0.24179266428205834,1.6659068229430543,VIP Customers
15075,78,1,773.03,447,27,773.03,0,-0.21204165148302007,1.628221415680324,VIP Customers
15076,173,1,880.85,571,49,880.85,0,-0.11542892063121694,2.03304311835947,VIP Customers
15078,7,32,9743.11,5105,97,304.4721875,1,3.8875417398492256,-1.1250295436194209,Loyal Customers
15079,213,4,895.61,389,46,223.9025,0,-0.2917399449440933,0.250297857882512,VIP Customers
15081,22,5,504.8,190,26,100.96000000000001,0,-0.5317610228602404,-1.541124340874609,VIP Customers
15083,257,1,88.2,38,5,88.2,0,-3.1980324803271842,-0.5958725106158612,VIP Customers
15087,282,1,306.94,470,15,306.94,0,-1.299270302754182,1.0876667660623078,VIP Customers
15088,21,2,1160.07,460,53,580.035,1,0.5150694574752662,0.6677141140548044,Loyal Customers
15089,10,6,2420.84,1359,139,403.47333333333336,1,2.1093840332689155,-0.37131778437580837,Loyal Customers
15090,308,1,381.32,208,23,381.32,0,-1.395643114458483,1.251362642781912,VIP Customers
15091,68,1,480.71,346,30,480.71,0,-0.640534745824979,1.0093915128089979,VIP Customers
15092,215,2,457.81,135,23,228.905,0,-1.3424271882448475,0.38671818201999614,VIP Customers
15093,18,6,4597.02,3760,52,766.1700000000001,1,2.4793541280467486,0.8778538030527696,Loyal Customers
15095,104,4,1370.6,1079,30,342.65,1,0.5115391073554886,0.6248927047993651,Loyal Customers
15096,43,1,219.39000000000001,120,11,219.39000000000001,0,-1.6175406520617728,-0.10449804824124437,VIP Customers
15097,4,1,248.08,170,25,248.08,0,-0.8147390221226957,-0.7484650897174425,VIP Customers
15098,182,3,39916.5,121,1,13305.5,1,2.1964315045824425,4.842830171419995,Loyal Customers
15099,84,1,410.48,343,23,410.48,0,-0.8514716689580195,0.9238780461037223,VIP Customers
15100,334,3,876.0,80,1,292.0,0,-1.1850866562928477,0.7211312380206957,VIP Customers
15101,9,2,317.53,241,8,158.765,0,-0.7626096542941402,-1.0309051703364207,VIP Customers
15103,31,2,703.36,329,35,351.68,0,-0.17441766859188215,0.24838122144392114,VIP Customers
15104,197,2,1027.44,637,66,513.72,0,0.059411127855631914,1.3295181118006676,VIP Customers
15105,18,7,2298.93,1211,90,328.4185714285714,1,1.7059129129948785,-0.344069223166588,Loyal Customers
15106,18,5,1422.52,1181,90,284.504,1,1.2654687498699448,-0.4046895960440734,Loyal Customers
15107,311,6,319.5,169,12,53.25,0,-1.6031236549699501,-1.3433312527704135,VIP Customers
15108,142,4,1300.25,499,50,325.0625,0,0.2107720224918883,0.5407669542702328,VIP Customers
15109,246,1,484.95,131,28,484.95,0,-1.2872167010302564,1.3760762260004238,VIP Customers
15110,24,4,996.1,246,17,249.025,0,0.02442520542352934,-0.38559631941914524,VIP Customers
15111,29,3,1567.48,710,70,522.4933333333333,1,0.9239497026756531,0.575517658162323,Loyal Customers
15113,10,3,3609.33,2386,77,1203.11,1,2.294999340927089,1.2694784056806416,Loyal Customers
15114,30,10,2760.56,3096,136,276.056,1,2.3183310606623593,-0.48735037518709046,Loyal Customers
15115,18,1,340.11,157,21,340.11,0,-0.9253772481469826,0.0887616579147176,VIP Customers
15116,18,4,1352.75,648,37,338.1875,1,0.7627698173385498,-0.08235525559018078,Loyal Customers
15117,15,5,1551.78,1948,63,310.356,1,1.4361885831781587,-0.2456187593493931,Loyal Customers
15118,134,1,244.8,1440,1,244.8,0,-0.9722486423021547,0.7275184578719804,VIP Customers
15119,246,1,266.4,88,14,266.4,0,-1.969811192912923,0.6943325117353868,VIP Customers
15120,134,1,358.82,296,21,358.82,0,-1.1313690841170831,0.9284994491255845,VIP Customers
15121,50,2,457.72,199,28,228.86,0,-0.8392828304463769,-0.10403773367986739,VIP Customers
15122,114,3,1633.78,800,65,544.5933333333334,1,0.6552098214386701,1.1334669060468041,Loyal Customers
15123,7,2,2199.31,1195,93,1099.655,1,1.7824066313474163,1.0289822190719027,Loyal Customers
15124,23,2,184.19,233,14,92.095,0,-1.397194282092999,-1.3413392447720742,VIP Customers
15125,25,15,11528.48,6193,102,768.5653333333333,1,3.6840626922122826,0.6225886078812037,Loyal Customers
15127,66,1,406.53,251,16,406.53,0,-0.9414946605628481,0.8093890614214011,VIP Customers
15128,60,4,1471.0,1343,74,367.75,1,0.9653110374932239,0.4231105106983339,Loyal Customers
15129,50,11,3447.4,1794,54,313.40000000000003,1,1.8498274297429098,-0.05460765786877388,Loyal Customers
15130,170,1,330.11,197,22,330.11,0,-1.3934172437307986,0.8721512098205725,VIP Customers
15132,18,5,977.9300000000001,679,49,195.586,1,0.5920687087930921,-0.7850029086164025,Loyal Customers
15133,128,3,982.42,680,27,327.4733333333333,0,-0.004435315366018346,0.6802118996969541,VIP Customers
15134,15,8,1387.99,887,44,173.49875,1,1.0516776866464466,-1.0848968585419485,Loyal Customers
15135,239,1,139.05,43,9,139.05,0,-2.7556030838848664,-0.11075348804622913,VIP Customers
15136,3,4,1286.7,776,61,321.675,1,1.2628131658154507,-0.740992119844215,Loyal Customers
15139,240,2,178.96,208,13,89.48,0,-2.0179776056298158,-0.5501750382252453,VIP Customers
15140,52,7,2354.25,1572,74,336.32142857142856,1,1.5014510915836896,0.12250942400229928,Loyal Customers
15142,46,1,498.74,365,26,498.74,0,-0.5171266965635893,0.9279713000955152,VIP Customers
15143,226,1,259.45,150,14,259.45,0,-1.7854314977806074,0.6937814416073897,VIP Customers
15144,8,17,6580.44,3050,132,387.0847058823529,1,3.3886100853530046,-0.7298147145932955,Loyal Customers
15145,4,4,1194.73,756,54,298.6825,1,1.109986335706562,-0.7290804585703133,Loyal Customers
15146,165,2,1327.16,1473,90,663.58,1,0.7059935255170744,1.5880305030623163,Loyal Customers
15147,240,1,623.5,366,28,623.5,0,-0.7193458085606915,1.764717795768216,VIP Customers
15148,11,1,301.29,187,20,301.29,0,-0.8562902861032547,-0.19114208719259515,VIP Customers
15149,134,1,520.8000000000001,128,23,520.8000000000001,0,-1.1141375465035703,1.2477416545879447,VIP Customers
15150,17,10,5314.47,3658,282,531.447,1,3.6661013220112735,-0.29317515046994724,Loyal Customers
15152,10,13,4745.69,2704,196,365.0530769230769,1,3.2608374222705474,-0.8021533281089331,Loyal Customers
15153,31,1,329.25,198,22,329.25,0,-0.9914804600726556,0.2642316372920396,VIP Customers
15154,75,1,296.42,104,66,296.42,0,-1.318711594400853,0.27734746033563396,VIP Customers
15156,1,3,961.49,597,51,320.49666666666667,1,1.0360657707630696,-0.9238911443447909,Loyal Customers
15157,4,3,1936.07,2392,125,645.3566666666667,1,2.187594321168693,0.1652415166970897,Loyal Customers
15158,45,1,401.40000000000003,198,7,401.40000000000003,0,-0.9830928966848657,0.6550464334476491,VIP Customers
15159,2,30,18641.010000000002,11441,363,621.3670000000001,1,6.063808842126825,-1.2260467704816413,Loyal Customers
15160,357,1,158.16,84,4,158.16,0,-2.5384952106827665,0.2643420712087948,VIP Customers
15163,18,2,304.47,186,29,152.235,0,-0.9505364686962402,-0.9273082249309493,VIP Customers
15164,69,3,843.05,360,79,281.01666666666665,0,0.019939441909594752,0.0866838485646199,VIP Customers
15165,373,1,487.75,160,27,487.75,0,-1.3167798872084928,1.5573219024376366,VIP Customers
15167,321,1,163.0,67,39,163.0,0,-2.4163097191804104,0.1474632071066894,VIP Customers
15168,26,1,106.56,52,5,106.56,0,-2.3969930841580878,-1.1662532870242854,VIP Customers
15171,331,1,1289.5,290,5,1289.5,0,-0.3885877582591219,2.7282999140175135,VIP Customers
15172,9,5,1624.05,1611,106,324.81,1,1.7044317888581697,-0.4928242240506792,Loyal Customers
15174,323,1,135.75,145,11,135.75,0,-2.4175847851601837,0.10107726948117882,VIP Customers
15175,72,1,224.14,454,23,224.14,0,-1.2054557376346713,0.22185543791583515,VIP Customers
15178,260,1,40.5,30,3,40.5,0,-3.9099603504075584,-1.473605811760036,VIP Customers
15179,18,5,2206.95,1938,91,441.39,1,1.7986457713608444,0.14153589964068805,Loyal Customers
15180,367,1,87.5,36,6,87.5,0,-3.303817550495039,-0.48484524628325915,VIP Customers
15181,66,3,689.4799999999999,544,11,229.82666666666663,0,-0.28044181347217495,0.06112972155169885,VIP Customers
15182,154,2,622.85,253,24,311.425,0,-0.7905924538083486,0.679925399225793,VIP Customers
15184,29,2,406.76,223,59,203.38,0,-0.6339385504432737,-0.49241519373165266,VIP Customers
15185,70,1,310.62,666,21,310.62,0,-0.8098369127836949,0.6256830255538313,VIP Customers
15186,14,2,411.41,215,17,205.705,0,-0.6520465782617388,-0.629670397808728,VIP Customers
15187,2,16,4777.18,1887,61,298.57375,1,2.907839416564495,-1.2740937426238788,Loyal Customers
15189,1,41,16225.39,6149,80,395.74121951219513,1,4.675587066281973,-1.35979409359114,Loyal Customers
15192,120,3,1044.32,918,36,348.1066666666666,0,0.2042512115398944,0.7370265501404953,VIP Customers
15193,61,1,499.32,144,19,499.32,0,-0.9376318884726598,0.9424151064558605,VIP Customers
15194,3,15,7616.53,5703,209,507.76866666666666,1,4.229761739436354,-0.7951778152275546,Loyal Customers
15195,3,1,3861.0,1404,1,3861.0,1,2.0953505202180294,2.5525120998595217,Loyal Customers
15197,11,3,1079.6100000000001,469,30,359.87000000000006,1,0.5247390607694783,-0.12131364656543447,Loyal Customers
15198,92,2,193.64,120,10,96.82,0,-1.9307059226967072,-0.8605442389130129,VIP Customers
15199,59,4,1268.7,396,5,317.175,0,0.1246300338025058,0.28542332423281147,VIP Customers
15201,87,5,1236.54,1210,35,247.308,1,0.5558615334166654,0.13172865679603837,Loyal Customers
15203,26,6,1827.8,1753,82,304.6333333333333,1,1.510287725215092,-0.19165920714874238,Loyal Customers
15204,357,1,316.58,258,9,316.58,0,-1.566356694987763,1.1548199601443732,VIP Customers
15205,85,2,653.24,378,37,326.62,0,-0.4142999146309347,0.5332694089880899,VIP Customers
15206,10,4,420.29999999999995,162,3,105.07499999999999,0,-0.6809611456187277,-1.6596092513048912,VIP Customers
15208,1,5,870.12,316,25,174.024,1,0.6670160198110247,-1.755535953531901,Loyal Customers
15210,225,1,331.18,228,20,331.18,0,-1.4153296142320593,0.9979217157362579,VIP Customers
15211,60,2,894.4100000000001,240,52,447.20500000000004,0,-0.17197400855070075,0.6734833961868449,VIP Customers
15212,241,1,101.8,36,5,101.8,0,-3.086152991224713,-0.4652649445141737,VIP Customers
15213,319,2,328.35,272,22,164.175,0,-1.4648896728630643,0.23758365583677887,VIP Customers
15214,2,8,1661.44,1254,109,207.68,1,2.000074052013318,-1.61118422156564,Loyal Customers
15215,47,3,734.94,225,33,244.98000000000002,0,-0.3628393872236132,-0.14179884797801592,VIP Customers
15216,88,1,96.6,28,2,96.6,0,-2.9864925007540717,-0.905104312355749,VIP Customers
15218,11,11,5756.89,3329,77,523.3536363636364,1,2.9278920222800293,0.010697244337422224,Loyal Customers
15219,176,1,305.75,45,9,305.75,0,-2.0316488775507593,0.6664536722676798,VIP Customers
15220,52,6,1778.96,1393,110,296.49333333333334,1,1.366510493493689,-0.07395091184004172,Loyal Customers
15221,366,1,403.25,43,5,403.25,0,-2.0158732869140614,1.2454505051686118,VIP Customers
15222,319,1,585.0,440,5,585.0,0,-0.8735889312618297,1.8735314557133247,VIP Customers
15223,226,2,755.75,213,14,377.875,0,-0.8289930772845212,1.0403930296220665,VIP Customers
15224,358,2,322.08,152,13,161.04,0,-1.7499354424198488,0.21470185534155162,VIP Customers
15225,234,1,409.40000000000003,226,23,409.40000000000003,0,-1.2435241798003105,1.2415095133094234,VIP Customers
15226,311,1,154.41,71,8,154.41,0,-2.565802035174272,0.15915008738941866,VIP Customers
15227,37,5,1219.4,750,43,243.88000000000002,1,0.6129925629875642,-0.26112363276193734,Loyal Customers
15228,66,4,3386.71,2255,110,846.6775,1,1.9544482921196957,1.362550633002886,Loyal Customers
15230,239,2,429.6,351,23,214.8,0,-1.0854686336553931,0.4607239824600234,VIP Customers
15232,113,2,612.06,686,26,306.03,0,-0.3733094323045472,0.6564936303106313,VIP Customers
15234,277,1,197.0,196,14,197.0,0,-1.9629206885994261,0.488514204335148,VIP Customers
15235,218,12,2247.51,1324,132,187.29250000000002,1,1.3985533159599128,-0.3632966185933406,Loyal Customers
15236,299,1,321.05,269,15,321.05,0,-1.4721710582575496,1.096432924150555,VIP Customers
15237,2,4,1412.32,1071,94,353.08,1,1.6622441623618407,-0.7862819164611877,Loyal Customers
15238,29,3,1071.99,692,49,357.33,1,0.517124823965553,0.19828598068520614,Loyal Customers
15239,10,2,780.59,594,48,390.295,1,0.42892212553330317,0.013553858977274607,Loyal Customers
15240,45,5,1706.57,1369,58,341.31399999999996,1,1.1144030912111775,0.21537095081838967,Loyal Customers
15241,67,8,1756.44,1818,82,219.555,1,1.3097971685701562,-0.312146882306282,Loyal Customers
15243,74,1,316.68,185,22,316.68,0,-1.2510706490159798,0.5207138950320936,VIP Customers
15244,65,2,631.57,405,31,315.785,0,-0.37973795750993006,0.42247368109599703,VIP Customers
15245,134,3,2515.84,1784,55,838.6133333333333,1,1.2041994941209917,1.791739139356196,Loyal Customers
15246,238,2,514.15,247,32,257.075,0,-1.0234493263877242,0.5986871708583947,VIP Customers
15247,122,1,356.0,160,6,356.0,0,-1.3948148032577015,0.8543299560995951,VIP Customers
15249,32,13,6688.46,3577,211,514.496923076923,1,3.4375479001169826,-0.025678577202864362,Loyal Customers
15251,9,11,10484.99,6171,97,953.180909090909,1,3.7596644294043466,0.6383543517789165,Loyal Customers
15252,36,2,740.78,522,44,370.39,0,0.03295198373186643,0.3885164753187133,VIP Customers
15253,16,5,918.1999999999999,866,52,183.64,1,0.6660135300470498,-0.8758553432170947,Loyal Customers
15254,127,1,300.36,275,18,300.36,0,-1.3008934803843495,0.7089622149506369,VIP Customers
15255,67,1,890.85,489,47,890.85,0,0.05633382306360275,1.6937824288250098,VIP Customers
15256,149,1,98.45,55,6,98.45,0,-2.8484972888864033,-0.6311410962966458,VIP Customers
15257,283,1,317.15,46,7,317.15,0,-2.1166456708372174,0.885761935353689,VIP Customers
15258,169,2,623.16,142,32,311.58,0,-0.9794377401853445,0.6291837855187064,VIP Customers
15260,100,7,1810.77,885,62,258.68142857142857,1,0.8813667704988953,0.02622691410912327,Loyal Customers
15261,135,1,254.82,270,19,254.82,0,-1.4502980493656696,0.5419692270468501,VIP Customers
15262,324,1,178.95000000000002,73,10,178.95000000000002,0,-2.4385800698896105,0.3369817696439172,VIP Customers
15263,107,1,156.51,89,12,156.51,0,-2.204774581577844,-0.19387534119103436,VIP Customers
15264,64,1,393.74,265,23,393.74,0,-0.9109397890363267,0.7512254689660138,VIP Customers
15265,151,2,1506.1200000000001,612,76,753.0600000000001,0,0.4614412707665389,1.6342962184389502,VIP Customers
15266,338,1,119.3,18,6,119.3,0,-3.269178640493943,-0.24420374183336097,VIP Customers
15267,22,5,1717.36,944,8,343.472,1,0.9402348374342733,0.054609920365480846,Loyal Customers
15269,24,1,408.8,26,2,408.8,0,-1.5442188094717955,0.2425080703691868,VIP Customers
15270,16,7,2379.49,1521,22,339.9271428571428,1,1.5474736444213153,-0.15063433106827212,Loyal Customers
15271,7,15,2507.07,1262,184,167.138,1,2.5282084678706402,-1.8988305222677524,Loyal Customers
15272,57,2,721.94,310,63,360.97,0,-0.19628506623977512,0.41613198480686303,VIP Customers
15274,4,2,716.57,619,44,358.285,1,0.5461894373249818,-0.35279012157464434,Loyal Customers
15275,38,1,615.14,498,41,615.14,0,-0.1293341218204013,1.093756507494054,VIP Customers
15276,66,1,135.31,64,49,135.31,0,-2.16209457115577,-0.6578489880811309,VIP Customers
15277,47,1,255.89999999999998,205,12,255.89999999999998,0,-1.3232578813059592,0.15691585677954728,VIP Customers
15279,355,1,290.51,189,19,290.51,0,-1.7000232223310991,0.9965942112196329,VIP Customers
15280,172,1,113.12,154,16,113.12,0,-2.371035024529409,-0.33490281135914696,VIP Customers
15281,59,9,2332.15,1211,121,259.1277777777778,1,1.6127833528035567,-0.3530487806798406,Loyal Customers
15286,50,1,240.55,55,3,240.55,0,-1.883425347706737,-0.014925078431904357,VIP Customers
15287,22,2,486.69,433,17,243.345,0,-0.37417385863870833,-0.208275415276202,VIP Customers
15288,43,5,2306.52,775,80,461.304,1,1.2641491823463107,0.4186732422940826,Loyal Customers
15289,29,3,939.78,1008,43,313.26,1,0.5166363672240887,0.10786806725509572,Loyal Customers
15290,5,18,7943.22,4501,93,441.29,1,3.617415790524065,-0.6084788857490406,Loyal Customers
15291,26,15,4668.3,2103,62,311.22,1,2.392285264245289,-0.40124489346559633,Loyal Customers
15292,201,1,180.94,56,24,180.94,0,-2.346782834892043,0.11324595999519155,VIP Customers
15296,51,6,3672.86,1766,137,612.1433333333333,1,2.1571114217538954,0.6926524973672062,Loyal Customers
15297,10,3,641.94,292,30,213.98000000000002,0,-0.040339162853735885,-0.7890401219190692,VIP Customers
15298,2,12,4799.9,3116,115,399.9916666666666,1,3.2688088833273916,-0.9238273367744004,Loyal Customers
15299,67,7,4507.01,2948,7,643.8585714285715,1,1.8990428413285183,1.1795278995803296,Loyal Customers
15300,64,1,496.44,292,28,496.44,0,-0.668117907226106,1.0098814307603547,VIP Customers
15301,51,12,5070.35,2775,167,422.5291666666667,1,2.8117721762416186,0.025934232693081483,Loyal Customers
15303,290,1,574.02,248,31,574.02,0,-0.95464056854856,1.6887578852757859,VIP Customers
15304,61,8,694.4000000000001,104,8,86.80000000000001,0,-0.735981955140773,-1.5200844292293145,VIP Customers
15306,64,3,1174.35,810,57,391.45,1,0.4949128076123562,0.5778372221116317,Loyal Customers
15307,96,1,205.3,37,12,205.3,0,-2.262817778218467,-0.02624941131341933,VIP Customers
15308,274,1,310.47,175,19,310.47,0,-1.6112444251619977,0.9692081133689812,VIP Customers
15311,1,91,60767.9,38194,567,667.7791208791209,1,8.65057854427412,-2.077153450900573,Loyal Customers
15312,75,4,924.85,516,42,231.2125,0,0.06437126095765752,-0.04602315162360076,VIP Customers
15313,110,1,52.0,25,1,52.0,0,-3.5768635638195936,-1.5221572464556097,VIP Customers
15314,199,1,327.97,313,24,327.97,0,-1.2658940660192122,0.9684599500038688,VIP Customers
15315,64,2,570.5,862,35,285.25,0,-0.17650978946740117,0.3779255894932105,VIP Customers
15316,327,1,165.0,100,1,165.0,0,-2.4358126055806615,0.3069766356850025,VIP Customers
15318,4,1,312.62,642,33,312.62,0,-0.1289578568650605,-0.3598181697889447,VIP Customers
15319,284,1,204.5,175,16,204.5,0,-1.969693036793081,0.5216489062060996,VIP Customers
15320,44,1,267.13,326,36,267.13,0,-1.0076250953368786,0.17407560244819267,VIP Customers
15321,71,3,2748.31,1181,83,916.1033333333334,1,1.4026391482209573,1.5477704736247293,Loyal Customers
15322,86,1,679.68,416,42,679.68,0,-0.29987528347050846,1.4730344644704676,VIP Customers
15325,104,1,162.29,232,47,162.29,0,-1.6843641920160908,-0.14341331925920883,VIP Customers
15326,334,1,311.71,386,29,311.71,0,-1.3359131520489327,1.1089147655738423,VIP Customers
15327,53,1,208.75,116,10,208.75,0,-1.7228916900417313,-0.08747865179711238,VIP Customers
15329,39,3,1049.7,486,51,349.90000000000003,0,0.3159418958470577,0.2339061656173735,VIP Customers
15330,32,2,714.96,1312,10,357.48,0,0.20819224514560547,0.4957707343860407,VIP Customers
15332,366,4,1661.06,652,29,415.265,0,0.1858282597481319,1.2385922717181728,VIP Customers
15333,208,1,1028.56,344,16,1028.56,0,-0.35344375188650057,2.298691335429664,VIP Customers
15334,157,3,351.67,274,67,117.22333333333334,0,-1.0283413522677745,-0.5986883288331655,VIP Customers
15335,54,1,173.97,80,34,173.97,0,-1.8998234428811145,-0.38605869412789484,VIP Customers
15339,66,2,574.07,416,77,287.035,0,-0.252987921453547,0.2093175217293323,VIP Customers
15341,81,1,2020.52,812,17,2020.52,1,0.7228441336580858,2.813975899610589,Loyal Customers
15342,130,1,406.09,283,24,406.09,0,-1.0269179855122454,1.0440046255903679,VIP Customers
15343,87,1,364.5,84,21,364.5,0,-1.4548427524830354,0.6504682237086388,VIP Customers
15344,1,3,563.94,116,21,187.98000000000002,0,-0.09656089832082115,-1.631196942154972,VIP Customers
15345,46,1,393.54,81,20,393.54,0,-1.2592613671757418,0.5083143799877471,VIP Customers
15346,333,1,252.42000000000002,144,17,252.42000000000002,0,-1.901602768891321,0.7904944894441964,VIP Customers
15347,366,1,201.60000000000002,130,5,201.60000000000002,0,-2.1928736241948497,0.5911269603757087,VIP Customers
15348,72,1,158.04,84,9,158.04,0,-2.135901139681833,-0.32349450103349925,VIP Customers
15349,158,2,473.81,327,65,236.905,0,-0.7514066273225958,0.30918801485452957,VIP Customers
15350,373,1,115.65,51,5,115.65,0,-2.9688447467527928,-0.12738795099313513,VIP Customers
15351,12,7,1960.1100000000001,753,157,280.0157142857143,1,1.7901418397242634,-0.8803853025484898,Loyal Customers
15353,255,2,777.02,343,59,388.51,0,-0.4750666180091942,1.0564612968625557,VIP Customers
15355,29,2,277.05,45,9,138.525,0,-1.7143796222950802,-0.9760808107651237,VIP Customers
15356,31,10,2766.5,1673,215,276.65,1,2.4368999635067587,-0.7395027628812711,Loyal Customers
15358,5,22,8347.2,7050,292,379.41818181818184,1,4.710361343177585,-1.2947749410242468,Loyal Customers
15360,40,1,427.93,223,13,427.93,0,-0.8363816760930739,0.6837131853098365,VIP Customers
15361,362,1,418.92,336,7,418.92,0,-1.2596154374884652,1.5088015455429582,VIP Customers
15363,373,1,326.0,144,16,326.0,0,-1.7265155541593828,1.1206900754328724,VIP Customers
15364,96,2,913.19,493,29,456.595,0,-0.11378257035707574,1.0025845772925306,VIP Customers
15365,26,7,2314.32,1084,65,330.6171428571429,1,1.480450585862547,-0.15984754434559323,Loyal Customers
15366,75,2,602.51,621,37,301.255,0,-0.2761834118592887,0.45375570515648944,VIP Customers
15367,57,4,1877.59,1057,91,469.3975,1,1.1641414968719728,0.6096022083742378,Loyal Customers
15368,21,1,446.94000000000005,230,4,446.94000000000005,0,-0.6797873369590072,0.5334472408540638,VIP Customers
15370,41,7,2386.05,830,65,340.86428571428576,1,1.3055243421098595,0.003989752731799218,Loyal Customers
15372,137,1,2007.3999999999999,2924,27,2007.3999999999999,1,1.0848355246752792,3.1141610306055174,Loyal Customers
15373,8,12,2415.91,500,74,201.32583333333332,1,1.6320793469900834,-1.4009014659551888,Loyal Customers
15374,129,1,168.0,126,3,168.0,0,-2.1101833861656694,0.013570447506125852,VIP Customers
15376,40,3,1233.3600000000001,619,100,411.12000000000006,1,0.7361851431360543,0.32904450839004656,Loyal Customers
15379,169,7,3703.29,2305,145,529.0414285714286,1,2.028235689558996,0.9186388060040844,Loyal Customers
15380,9,5,1690.2600000000002,376,22,338.052,1,0.865229400919144,-0.4026381982578957,Loyal Customers
15381,214,2,596.85,171,8,298.425,0,-1.10927094240809,0.7462141262629608,VIP Customers
15382,15,6,5955.71,4012,193,992.6183333333333,1,3.36034333066396,0.7630958209224168,Loyal Customers
15384,170,2,642.41,596,34,321.205,0,-0.44631570868450854,0.8215487436650437,VIP Customers
15385,40,1,316.88,161,12,316.88,0,-1.1971373346831864,0.31253345043446074,VIP Customers
15386,186,1,394.14,446,31,394.14,0,-0.9472197360753336,1.172783186059439,VIP Customers
15388,270,1,140.54,88,10,140.54,0,-2.5247578423531367,0.02196823195000015,VIP Customers
15389,172,1,500.0,400,1,500.0,0,-0.9035258086063698,1.4742052078369967,VIP Customers
15392,5,4,1535.53,1277,74,383.8825,1,1.5390374558085704,-0.3723351090918554,Loyal Customers
15393,16,2,231.86,150,10,115.93,0,-1.3001807396806506,-1.2487012526845516,VIP Customers
15394,10,4,2183.54,910,54,545.885,1,1.4735234904412882,0.2536900787581687,Loyal Customers
15395,326,1,107.45,17,7,107.45,0,-3.3592113493313507,-0.382495957849817,VIP Customers
15396,113,1,288.18,122,14,288.18,0,-1.607272426858588,0.5395382850541406,VIP Customers
15397,290,1,94.0,20,6,94.0,0,-3.3887341879491935,-0.5537680310920684,VIP Customers
15398,16,2,1345.53,769,60,672.765,1,0.9070893917433505,0.7815825490043273,Loyal Customers
15399,1,3,815.77,611,45,271.92333333333335,1,0.8854770313881805,-1.0907054924219979,Loyal Customers
15400,92,5,716.2,390,10,143.24,0,-0.4027109692025851,-0.5250446387318795,VIP Customers
15402,149,2,626.77,694,35,313.385,0,-0.3771602700381295,0.7611964633945794,VIP Customers
15405,189,1,349.1,193,8,349.1,0,-1.4409811602769689,1.005527806320769,VIP Customers
15406,31,2,510.71000000000004,254,51,255.35500000000002,0,-0.45463102325276133,-0.179539242463585,VIP Customers
15407,34,4,1056.44,558,142,264.11,1,0.8161241977646043,-0.4172139864625743,Loyal Customers
15408,264,1,267.18,106,34,267.18,0,-1.8335752185966097,0.6939961004740417,VIP Customers
15410,84,8,3450.84,1200,48,431.355,1,1.5103137116409817,0.5640038424253305,Loyal Customers
15411,26,4,1358.88,530,86,339.72,1,0.8227383920571176,-0.09492585839017621,Loyal Customers
15412,171,1,190.53,108,10,190.53,0,-2.09944771832574,0.22088907968393026,VIP Customers
15414,10,3,774.9000000000001,443,37,258.3,0,0.2877087644517634,-0.5486237864785795,VIP Customers
15415,313,1,572.8100000000001,575,46,572.8100000000001,0,-0.6157951467782085,1.771066388779338,VIP Customers
15416,65,4,3984.32,2090,165,996.08,1,2.299894985962771,1.3943014759034529,Loyal Customers
